,active,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,player_id
8510,True,7,4,4,1,2,2022-11-18,9,13.0,HOME,3,3,1,0,NEW YORK KNICKS,WIN,5,24,10,1915,0,GOLDEN STATE WARRIORS,2,greendr01
8511,True,8,4,0,1,0,2022-11-20,6,3.4,AWAY,2,0,0,0,HOUSTON ROCKETS,WIN,5,18,4,1906,0,GOLDEN STATE WARRIORS,4,greendr01
8512,True,12,4,0,1,0,2022-11-23,6,16.5,HOME,4,0,1,1,LOS ANGELES CLIPPERS,WIN,3,21,9,1980,2,GOLDEN STATE WARRIORS,3,greendr01
8513,True,5,9,0,2,2,2022-11-25,2,13.1,HOME,6,0,1,1,UTAH JAZZ,WIN,3,9,13,1857,1,GOLDEN STATE WARRIORS,2,greendr01
8514,True,11,7,8,2,2,2022-11-27,3,25.6,AWAY,6,6,1,1,MINNESOTA TIMBERWOLVES,WIN,2,17,19,1958,0,GOLDEN STATE WARRIORS,0,greendr01
8515,True,4,10,0,3,1,2022-11-29,6,9.5,AWAY,6,0,0,0,DALLAS MAVERICKS,LOSS,3,-5,12,1965,1,GOLDEN STATE WARRIORS,3,greendr01
8516,True,10,6,3,3,2,2022-12-02,9,16.7,HOME,4,3,2,0,CHICAGO BULLS,WIN,2,20,13,2153,0,GOLDEN STATE WARRIORS,4,greendr01
8517,True,6,6,0,5,1,2022-12-03,4,4.5,HOME,1,0,1,2,HOUSTON ROCKETS,WIN,3,22,3,1905,1,GOLDEN STATE WARRIORS,2,greendr01
8518,True,5,8,0,2,2,2022-12-05,7,4.8,HOME,1,0,0,2,INDIANA PACERS,LOSS,1,6,2,2038,1,GOLDEN STATE WARRIORS,1,greendr01
8519,True,2,10,2,2,1,2022-12-10,4,5.9,HOME,5,1,0,0,BOSTON CELTICS,WIN,0,9,11,2155,0,GOLDEN STATE WARRIORS,3,greendr01
8520,True,7,3,0,0,0,2022-12-13,6,3.2,AWAY,1,0,0,0,MILWAUKEE BUCKS,LOSS,2,-9,2,1386,0,GOLDEN STATE WARRIORS,3,greendr01
8521,True,3,3,2,1,0,2022-12-14,1,-4.8,AWAY,0,1,0,1,INDIANA PACERS,LOSS,1,5,1,1623,0,GOLDEN STATE WARRIORS,6,greendr01
8522,True,5,15,0,6,0,2022-12-18,6,13.5,AWAY,7,0,3,3,TORONTO RAPTORS,WIN,3,8,17,2194,0,GOLDEN STATE WARRIORS,2,greendr01
8523,True,6,5,0,3,0,2022-12-20,4,8.6,AWAY,3,0,1,1,NEW YORK KNICKS,LOSS,3,-14,7,1563,0,GOLDEN STATE WARRIORS,1,greendr01
8524,True,6,2,0,1,0,2022-12-21,4,3.6,AWAY,1,0,0,0,BROOKLYN NETS,LOSS,2,-27,2,1396,0,GOLDEN STATE WARRIORS,2,greendr01
8525,True,13,3,0,1,2,2022-12-25,13,13.9,HOME,1,0,1,0,MEMPHIS GRIZZLIES,WIN,2,13,3,2113,1,GOLDEN STATE WARRIORS,2,greendr01
8526,True,5,7,3,2,1,2022-12-27,10,7.9,HOME,3,3,0,0,CHARLOTTE HORNETS,WIN,4,5,9,2082,0,GOLDEN STATE WARRIORS,3,greendr01
8527,True,5,7,0,6,3,2022-12-28,7,9.2,HOME,2,0,2,2,UTAH JAZZ,WIN,2,6,6,1790,0,GOLDEN STATE WARRIORS,1,greendr01
8528,True,4,11,0,4,0,2022-12-30,8,10.0,HOME,4,0,2,3,PORTLAND TRAIL BLAZERS,WIN,3,8,10,1958,1,GOLDEN STATE WARRIORS,1,greendr01
8529,True,11,5,0,1,3,2023-01-02,12,14.8,HOME,2,0,1,1,ATLANTA HAWKS,WIN,4,9,5,2675,2,GOLDEN STATE WARRIORS,2,greendr01
8530,True,7,4,0,2,1,2023-01-04,6,8.8,HOME,2,0,0,2,DETROIT PISTONS,LOSS,0,0,4,1805,0,GOLDEN STATE WARRIORS,2,greendr01
8531,True,6,6,2,5,0,2023-01-07,5,1.9,HOME,2,0,1,0,ORLANDO MAGIC,LOSS,4,-3,5,1951,0,GOLDEN STATE WARRIORS,3,greendr01
8532,True,6,5,2,3,0,2023-01-10,11,8.5,HOME,1,2,1,1,PHOENIX SUNS,LOSS,4,-2,5,2061,3,GOLDEN STATE WARRIORS,3,greendr01
8533,True,4,5,0,1,1,2023-01-13,12,10.6,AWAY,3,0,0,0,SAN ANTONIO SPURS,WIN,3,20,6,1738,3,GOLDEN STATE WARRIORS,2,greendr01
8534,True,7,6,5,1,1,2023-01-15,3,5.8,AWAY,2,4,0,1,CHICAGO BULLS,LOSS,4,-28,8,1811,2,GOLDEN STATE WARRIORS,6,greendr01
8535,True,10,7,6,3,0,2023-01-16,4,23.1,AWAY,5,5,2,2,WASHINGTON WIZARDS,WIN,3,-4,17,2112,3,GOLDEN STATE WARRIORS,2,greendr01
8536,True,9,5,4,2,0,2023-01-19,11,17.1,AWAY,3,4,1,2,BOSTON CELTICS,LOSS,4,-4,11,2229,1,GOLDEN STATE WARRIORS,2,greendr01
8537,True,7,7,0,2,0,2023-01-22,10,12.7,HOME,4,0,1,1,BROOKLYN NETS,LOSS,4,-18,9,1966,1,GOLDEN STATE WARRIORS,1,greendr01
8538,True,7,3,4,0,3,2023-01-25,13,11.2,HOME,3,2,0,0,MEMPHIS GRIZZLIES,WIN,5,2,8,1928,1,GOLDEN STATE WARRIORS,5,greendr01
8539,True,7,4,2,1,0,2023-01-27,7,7.2,HOME,2,1,0,0,TORONTO RAPTORS,WIN,1,4,5,1964,0,GOLDEN STATE WARRIORS,2,greendr01
8540,True,12,4,2,1,0,2023-01-30,8,14.3,AWAY,3,1,0,1,OKLAHOMA CITY THUNDER,WIN,3,2,7,1883,2,GOLDEN STATE WARRIORS,3,greendr01
8541,True,4,10,3,0,0,2023-02-01,12,5.0,AWAY,5,0,0,0,MINNESOTA TIMBERWOLVES,LOSS,3,-6,10,2368,1,GOLDEN STATE WARRIORS,5,greendr01
8542,True,9,13,2,7,2,2023-02-04,9,17.5,HOME,6,2,3,0,DALLAS MAVERICKS,WIN,3,2,17,1940,0,GOLDEN STATE WARRIORS,2,greendr01
8543,True,4,4,2,1,2,2023-02-06,9,12.8,HOME,3,1,0,1,OKLAHOMA CITY THUNDER,WIN,2,8,7,1675,3,GOLDEN STATE WARRIORS,2,greendr01
8544,True,7,7,0,1,1,2023-02-08,2,3.7,AWAY,2,0,0,4,PORTLAND TRAIL BLAZERS,LOSS,3,4,4,2070,0,GOLDEN STATE WARRIORS,4,greendr01
8545,True,10,8,1,3,1,2023-02-11,7,14.6,HOME,5,1,1,0,LOS ANGELES LAKERS,LOSS,4,10,12,2034,2,GOLDEN STATE WARRIORS,4,greendr01
8546,True,6,3,0,0,0,2023-02-13,0,5.3,HOME,2,0,0,0,WASHINGTON WIZARDS,WIN,4,3,4,1439,2,GOLDEN STATE WARRIORS,2,greendr01
8547,True,7,6,2,1,0,2023-02-14,5,16.4,AWAY,6,2,1,0,LOS ANGELES CLIPPERS,LOSS,3,-9,15,1990,1,GOLDEN STATE WARRIORS,3,greendr01
8548,True,5,10,0,1,1,2023-02-23,7,7.1,AWAY,3,0,0,4,LOS ANGELES LAKERS,LOSS,3,-7,6,1485,1,GOLDEN STATE WARRIORS,2,greendr01
8549,True,8,5,4,2,2,2023-02-28,9,16.4,HOME,4,3,1,0,PORTLAND TRAIL BLAZERS,WIN,5,26,12,1930,2,GOLDEN STATE WARRIORS,3,greendr01
8550,True,9,7,2,1,0,2023-03-02,8,11.5,HOME,5,1,0,1,LOS ANGELES CLIPPERS,WIN,4,19,11,1743,0,GOLDEN STATE WARRIORS,4,greendr01
8551,True,1,4,0,1,1,2023-03-03,5,-1.5,HOME,2,0,0,0,NEW ORLEANS PELICANS,WIN,6,4,4,1417,0,GOLDEN STATE WARRIORS,4,greendr01
8552,True,3,11,3,1,0,2023-03-05,7,11.6,AWAY,7,1,0,1,LOS ANGELES LAKERS,LOSS,4,6,15,1863,0,GOLDEN STATE WARRIORS,1,greendr01
8553,True,11,7,0,1,0,2023-03-07,1,14.3,AWAY,5,0,1,0,OKLAHOMA CITY THUNDER,LOSS,2,4,11,1963,1,GOLDEN STATE WARRIORS,2,greendr01
8554,True,7,9,6,1,0,2023-03-09,4,16.1,AWAY,5,6,0,1,MEMPHIS GRIZZLIES,LOSS,1,-1,16,1813,3,GOLDEN STATE WARRIORS,5,greendr01
8555,True,9,10,0,4,0,2023-03-11,11,7.8,HOME,2,0,1,2,MILWAUKEE BUCKS,WIN,0,22,5,2155,0,GOLDEN STATE WARRIORS,2,greendr01
8556,True,4,3,0,0,3,2023-03-13,5,9.6,HOME,2,0,0,1,PHOENIX SUNS,WIN,3,-5,4,1801,2,GOLDEN STATE WARRIORS,1,greendr01
8557,True,5,7,1,1,0,2023-03-15,7,5.6,AWAY,3,1,1,1,LOS ANGELES CLIPPERS,LOSS,5,-5,8,2108,1,GOLDEN STATE WARRIORS,4,greendr01
8558,True,5,9,2,1,0,2023-03-18,5,9.5,AWAY,5,1,0,2,MEMPHIS GRIZZLIES,LOSS,3,-3,11,1828,0,GOLDEN STATE WARRIORS,2,greendr01
8559,True,7,4,0,0,1,2023-03-20,7,12.3,AWAY,4,0,0,0,HOUSTON ROCKETS,WIN,3,15,8,2026,1,GOLDEN STATE WARRIORS,2,greendr01
8560,True,8,10,1,4,4,2023-03-22,4,17.0,AWAY,6,1,1,0,DALLAS MAVERICKS,WIN,5,3,14,1484,3,GOLDEN STATE WARRIORS,3,greendr01
8561,True,10,11,0,5,0,2023-03-24,6,8.6,HOME,5,0,0,1,PHILADELPHIA 76ERS,WIN,3,15,10,2077,1,GOLDEN STATE WARRIORS,5,greendr01
8562,True,5,9,2,3,0,2023-03-26,6,7.7,HOME,5,1,1,1,MINNESOTA TIMBERWOLVES,LOSS,4,-7,12,2144,1,GOLDEN STATE WARRIORS,5,greendr01
8563,True,13,5,0,0,0,2023-03-28,6,13.0,HOME,4,0,0,0,NEW ORLEANS PELICANS,WIN,5,26,8,1974,2,GOLDEN STATE WARRIORS,4,greendr01
8564,True,11,4,2,1,1,2023-03-31,4,5.0,HOME,1,2,0,2,SAN ANTONIO SPURS,WIN,4,19,4,1767,0,GOLDEN STATE WARRIORS,6,greendr01
8565,True,7,7,0,1,0,2023-04-02,5,4.1,AWAY,2,0,0,4,DENVER NUGGETS,LOSS,5,1,4,2194,1,GOLDEN STATE WARRIORS,4,greendr01
8566,True,5,9,5,3,2,2023-04-04,6,19.7,HOME,6,4,1,3,OKLAHOMA CITY THUNDER,WIN,2,3,17,2150,2,GOLDEN STATE WARRIORS,3,greendr01
8567,True,5,5,0,2,2,2023-04-07,5,1.7000000000000002,AWAY,2,0,0,0,SACRAMENTO KINGS,WIN,5,30,4,1997,1,GOLDEN STATE WARRIORS,5,greendr01
8568,True,4,7,0,2,2,2023-04-09,3,9.8,AWAY,4,0,1,0,PORTLAND TRAIL BLAZERS,WIN,0,23,9,1181,2,GOLDEN STATE WARRIORS,3,greendr01
8569,True,3,20,1,7,1,2022-10-19,4,6.3,AWAY,7,1,1,1,ATLANTA HAWKS,LOSS,3,-16,16,1933,1,HOUSTON ROCKETS,3,greenja05
8570,True,2,21,4,5,0,2022-10-21,5,24.6,HOME,13,3,4,0,MEMPHIS GRIZZLIES,LOSS,1,-12,33,2110,1,HOUSTON ROCKETS,2,greenja05
8571,True,2,19,6,7,0,2022-10-22,3,11.9,AWAY,6,6,4,1,MILWAUKEE BUCKS,LOSS,3,-5,22,1899,1,HOUSTON ROCKETS,2,greenja05
8572,True,3,16,3,8,0,2022-10-24,1,17.8,HOME,9,3,4,2,UTAH JAZZ,WIN,1,-1,25,2145,0,HOUSTON ROCKETS,3,greenja05
8573,True,2,20,4,9,1,2022-10-26,5,8.2,AWAY,6,3,2,2,UTAH JAZZ,LOSS,2,-19,17,2164,1,HOUSTON ROCKETS,2,greenja05
8574,True,2,19,2,10,0,2022-10-28,6,1.7000000000000002,AWAY,4,1,2,0,PORTLAND TRAIL BLAZERS,LOSS,1,-19,11,1891,1,HOUSTON ROCKETS,1,greenja05
8575,True,2,18,4,7,0,2022-10-30,1,5.7,AWAY,5,3,2,0,PHOENIX SUNS,LOSS,0,-7,15,1866,1,HOUSTON ROCKETS,1,greenja05
8576,True,1,17,7,5,1,2022-10-31,4,3.3,AWAY,4,4,1,0,LOS ANGELES CLIPPERS,LOSS,2,1,13,2170,1,HOUSTON ROCKETS,1,greenja05
8577,True,1,17,1,8,0,2022-11-02,4,12.4,HOME,9,1,3,0,LOS ANGELES CLIPPERS,LOSS,3,-13,22,1802,1,HOUSTON ROCKETS,3,greenja05
8578,True,4,16,7,11,0,2022-11-05,1,9.8,AWAY,6,5,4,1,MINNESOTA TIMBERWOLVES,LOSS,1,-16,21,1752,0,HOUSTON ROCKETS,5,greenja05
8579,True,3,18,7,11,1,2022-11-07,3,26.9,AWAY,12,5,5,0,ORLANDO MAGIC,WIN,3,13,34,2275,2,HOUSTON ROCKETS,3,greenja05
8580,True,6,14,4,6,0,2022-11-09,5,16.0,AWAY,8,3,2,1,TORONTO RAPTORS,LOSS,1,-8,21,2427,0,HOUSTON ROCKETS,4,greenja05
8581,True,6,20,6,10,0,2022-11-12,2,23.2,AWAY,11,6,5,0,NEW ORLEANS PELICANS,LOSS,0,-12,33,2293,0,HOUSTON ROCKETS,5,greenja05
8582,True,7,19,2,8,0,2022-11-14,6,20.4,HOME,10,2,3,0,LOS ANGELES CLIPPERS,LOSS,0,-16,25,2122,1,HOUSTON ROCKETS,3,greenja05
8583,True,6,15,7,4,1,2022-11-16,6,9.7,AWAY,5,6,1,1,DALLAS MAVERICKS,WIN,2,9,17,2156,0,HOUSTON ROCKETS,5,greenja05
8584,True,5,10,15,4,0,2022-11-18,5,8.0,HOME,2,12,0,0,INDIANA PACERS,LOSS,4,0,16,1900,2,HOUSTON ROCKETS,6,greenja05
8585,True,4,15,8,8,0,2022-11-20,3,13.4,HOME,4,7,1,2,GOLDEN STATE WARRIORS,LOSS,1,-24,16,2274,2,HOUSTON ROCKETS,0,greenja05
8586,True,5,17,9,9,0,2022-11-25,5,17.9,HOME,10,7,3,0,ATLANTA HAWKS,WIN,6,6,30,1976,0,HOUSTON ROCKETS,6,greenja05
8587,True,9,19,0,9,0,2022-11-26,2,21.6,HOME,11,0,6,0,OKLAHOMA CITY THUNDER,WIN,1,17,28,2062,0,HOUSTON ROCKETS,4,greenja05
8588,True,7,15,8,7,0,2022-11-28,2,7.4,AWAY,5,6,1,0,DENVER NUGGETS,LOSS,2,-14,17,1844,0,HOUSTON ROCKETS,5,greenja05
8589,True,3,16,5,7,0,2022-11-30,2,7.4,AWAY,6,3,1,1,DENVER NUGGETS,LOSS,1,-16,16,2094,0,HOUSTON ROCKETS,2,greenja05
8590,True,2,24,16,7,0,2022-12-02,2,14.7,AWAY,8,12,2,1,PHOENIX SUNS,WIN,2,-8,30,2241,3,HOUSTON ROCKETS,5,greenja05
8591,True,3,19,1,5,0,2022-12-03,1,3.5,AWAY,6,1,0,0,GOLDEN STATE WARRIORS,LOSS,0,-18,13,1846,1,HOUSTON ROCKETS,2,greenja05
8592,True,7,20,10,7,0,2022-12-05,2,16.3,HOME,9,9,0,2,PHILADELPHIA 76ERS,WIN,2,12,27,2654,1,HOUSTON ROCKETS,7,greenja05
8593,True,2,17,2,3,1,2022-12-08,2,7.1,AWAY,5,2,2,1,SAN ANTONIO SPURS,LOSS,1,-11,14,1782,0,HOUSTON ROCKETS,0,greenja05
8594,True,3,21,4,6,0,2022-12-11,7,21.9,HOME,12,3,3,0,MILWAUKEE BUCKS,WIN,0,-3,30,2016,0,HOUSTON ROCKETS,2,greenja05
8595,True,4,17,12,7,0,2022-12-13,6,19.8,HOME,7,11,1,1,PHOENIX SUNS,WIN,0,18,26,2228,0,HOUSTON ROCKETS,2,greenja05
8596,True,1,21,6,6,1,2022-12-15,4,12.6,HOME,8,5,1,1,MIAMI HEAT,LOSS,2,7,22,2136,3,HOUSTON ROCKETS,3,greenja05
8597,True,4,16,9,6,1,2022-12-17,5,6.4,HOME,5,5,0,0,PORTLAND TRAIL BLAZERS,LOSS,2,-22,15,1881,0,HOUSTON ROCKETS,2,greenja05
8598,True,2,12,7,3,0,2022-12-19,1,6.7,HOME,3,6,1,0,SAN ANTONIO SPURS,LOSS,1,-15,13,1885,2,HOUSTON ROCKETS,2,greenja05
8599,True,1,17,2,11,0,2022-12-21,7,11.8,HOME,8,1,4,1,ORLANDO MAGIC,LOSS,4,0,21,2129,0,HOUSTON ROCKETS,2,greenja05
8600,True,4,17,12,4,0,2022-12-23,7,17.7,HOME,6,11,0,1,DALLAS MAVERICKS,LOSS,0,6,23,2329,2,HOUSTON ROCKETS,3,greenja05
8601,True,3,15,2,10,0,2022-12-26,6,20.8,AWAY,9,0,6,0,CHICAGO BULLS,WIN,1,16,24,2110,1,HOUSTON ROCKETS,0,greenja05
8602,True,2,22,3,11,0,2022-12-27,4,15.6,AWAY,11,3,3,0,BOSTON CELTICS,LOSS,0,-19,28,1975,0,HOUSTON ROCKETS,4,greenja05
8603,True,4,15,8,7,0,2022-12-29,4,14.7,AWAY,7,5,4,0,DALLAS MAVERICKS,LOSS,1,-16,23,1918,0,HOUSTON ROCKETS,3,greenja05
8604,True,3,12,6,8,0,2022-12-31,2,6.0,HOME,4,5,3,1,NEW YORK KNICKS,LOSS,3,-16,16,2095,0,HOUSTON ROCKETS,5,greenja05
8605,True,4,17,12,5,0,2023-01-02,4,12.6,HOME,5,8,2,1,DALLAS MAVERICKS,LOSS,4,-8,20,1939,1,HOUSTON ROCKETS,0,greenja05
8606,True,4,15,4,8,1,2023-01-04,3,11.6,AWAY,5,4,2,1,NEW ORLEANS PELICANS,LOSS,0,-8,16,1935,0,HOUSTON ROCKETS,1,greenja05
8607,True,4,24,11,12,0,2023-01-05,4,16.6,HOME,8,10,4,0,UTAH JAZZ,LOSS,1,-12,30,2256,0,HOUSTON ROCKETS,3,greenja05
8608,True,5,15,0,6,0,2023-01-08,5,3.3,HOME,4,0,1,0,MINNESOTA TIMBERWOLVES,LOSS,2,3,9,1989,2,HOUSTON ROCKETS,3,greenja05
8609,True,3,25,7,12,0,2023-01-11,5,9.3,AWAY,9,5,3,0,SACRAMENTO KINGS,LOSS,4,-14,26,2337,0,HOUSTON ROCKETS,4,greenja05
8610,True,2,21,2,9,0,2023-01-13,0,16.3,AWAY,10,2,5,2,SACRAMENTO KINGS,LOSS,2,-30,27,1986,2,HOUSTON ROCKETS,4,greenja05
8611,True,3,20,8,10,0,2023-01-16,4,12.8,AWAY,7,6,3,1,LOS ANGELES LAKERS,LOSS,3,-16,23,2362,0,HOUSTON ROCKETS,1,greenja05
8612,True,7,24,6,10,0,2023-01-18,5,31.8,HOME,16,5,4,0,CHARLOTTE HORNETS,LOSS,2,4,41,2379,0,HOUSTON ROCKETS,4,greenja05
8613,True,2,13,6,4,0,2023-01-21,0,-4.1,AWAY,3,3,1,0,MINNESOTA TIMBERWOLVES,LOSS,1,-11,10,1966,0,HOUSTON ROCKETS,6,greenja05
8614,True,4,25,10,12,1,2023-01-23,2,34.4,HOME,15,6,6,2,MINNESOTA TIMBERWOLVES,WIN,0,19,42,2107,1,HOUSTON ROCKETS,1,greenja05
8615,True,7,19,6,8,0,2023-01-25,4,9.6,HOME,6,5,2,0,WASHINGTON WIZARDS,LOSS,3,-1,19,2285,0,HOUSTON ROCKETS,3,greenja05
8616,True,3,9,0,6,0,2023-01-26,0,-0.2,HOME,2,0,2,0,CLEVELAND CAVALIERS,LOSS,2,-23,6,1679,1,HOUSTON ROCKETS,3,greenja05
8617,True,4,15,2,8,2,2023-02-04,2,6.5,AWAY,4,2,2,0,OKLAHOMA CITY THUNDER,LOSS,1,-32,12,1344,0,HOUSTON ROCKETS,1,greenja05
8618,True,3,21,3,11,0,2023-02-06,2,19.5,HOME,10,2,5,1,SACRAMENTO KINGS,LOSS,2,-9,27,1989,2,HOUSTON ROCKETS,1,greenja05
8619,True,2,22,9,9,0,2023-02-08,2,27.6,HOME,14,7,6,0,SACRAMENTO KINGS,LOSS,2,1,41,2209,0,HOUSTON ROCKETS,4,greenja05
8620,True,4,19,1,9,0,2023-02-10,4,2.0,AWAY,5,1,0,1,MIAMI HEAT,LOSS,1,-9,11,1952,2,HOUSTON ROCKETS,4,greenja05
8621,True,4,20,17,8,0,2023-02-13,3,19.9,AWAY,6,15,2,0,PHILADELPHIA 76ERS,LOSS,1,-20,29,1916,2,HOUSTON ROCKETS,2,greenja05
8622,True,2,10,7,4,1,2023-02-15,2,8.7,AWAY,3,6,2,0,OKLAHOMA CITY THUNDER,LOSS,2,-14,14,965,0,HOUSTON ROCKETS,1,greenja05
8623,True,5,15,0,7,0,2023-02-28,2,14.4,HOME,7,0,3,0,DENVER NUGGETS,LOSS,0,-17,17,1162,1,HOUSTON ROCKETS,0,greenja05
8624,True,3,18,3,7,1,2023-03-01,3,11.7,HOME,7,2,4,0,MEMPHIS GRIZZLIES,LOSS,2,-7,20,1724,0,HOUSTON ROCKETS,1,greenja05
8625,True,4,13,0,2,1,2023-03-04,0,5.6,AWAY,6,0,0,0,SAN ANTONIO SPURS,WIN,3,10,12,1726,0,HOUSTON ROCKETS,2,greenja05
8626,True,2,19,6,8,0,2023-03-05,2,20.9,HOME,11,5,4,0,SAN ANTONIO SPURS,WIN,2,22,31,1632,0,HOUSTON ROCKETS,2,greenja05
8627,True,1,21,11,7,1,2023-03-07,2,12.1,HOME,9,6,1,0,BROOKLYN NETS,LOSS,2,1,25,2249,1,HOUSTON ROCKETS,2,greenja05
8628,True,4,23,6,7,1,2023-03-09,3,12.1,AWAY,8,6,2,0,INDIANA PACERS,LOSS,1,-2,24,2545,1,HOUSTON ROCKETS,4,greenja05
8629,True,7,14,3,7,0,2023-03-11,2,12.3,HOME,7,1,3,0,CHICAGO BULLS,LOSS,1,-4,18,2100,1,HOUSTON ROCKETS,4,greenja05
8630,True,3,29,11,8,0,2023-03-13,4,13.3,HOME,8,10,2,3,BOSTON CELTICS,WIN,4,2,28,2428,2,HOUSTON ROCKETS,3,greenja05
8631,True,1,13,2,6,0,2023-03-15,4,3.2,HOME,4,1,2,2,LOS ANGELES LAKERS,WIN,3,0,11,2274,1,HOUSTON ROCKETS,3,greenja05
8632,True,6,20,6,7,0,2023-03-17,5,20.1,HOME,10,4,1,2,NEW ORLEANS PELICANS,WIN,3,3,25,2425,1,HOUSTON ROCKETS,1,greenja05
8633,True,1,22,14,9,0,2023-03-19,3,29.5,HOME,11,14,4,1,NEW ORLEANS PELICANS,LOSS,2,-6,40,2359,1,HOUSTON ROCKETS,2,greenja05
8634,True,2,19,3,7,1,2023-03-20,3,6.5,HOME,7,3,3,0,GOLDEN STATE WARRIORS,LOSS,5,-9,20,2457,1,HOUSTON ROCKETS,5,greenja05
8635,True,3,18,9,6,0,2023-03-22,3,26.0,AWAY,10,9,3,0,MEMPHIS GRIZZLIES,LOSS,1,-1,32,2234,0,HOUSTON ROCKETS,0,greenja05
8636,True,5,15,2,3,0,2023-03-24,1,9.0,AWAY,6,1,0,1,MEMPHIS GRIZZLIES,LOSS,0,-26,13,1813,1,HOUSTON ROCKETS,1,greenja05
8637,True,4,17,6,11,0,2023-03-26,1,24.4,AWAY,10,5,5,0,CLEVELAND CAVALIERS,LOSS,1,-4,30,2116,1,HOUSTON ROCKETS,1,greenja05
8638,True,4,11,12,5,0,2023-03-27,3,14.8,AWAY,4,10,1,0,NEW YORK KNICKS,LOSS,0,-20,19,2082,1,HOUSTON ROCKETS,2,greenja05
8639,True,5,13,9,4,0,2023-03-29,2,8.5,AWAY,5,4,0,1,BROOKLYN NETS,LOSS,3,-12,14,1937,2,HOUSTON ROCKETS,2,greenja05
8640,True,5,18,16,5,0,2023-03-31,1,20.2,HOME,10,10,2,0,DETROIT PISTONS,WIN,4,12,32,2197,0,HOUSTON ROCKETS,3,greenja05
8641,True,7,21,8,7,0,2023-04-02,2,15.1,HOME,7,8,2,1,LOS ANGELES LAKERS,LOSS,3,-17,24,2419,0,HOUSTON ROCKETS,2,greenja05
8642,True,4,27,4,8,0,2023-04-04,5,20.9,HOME,12,4,4,1,DENVER NUGGETS,WIN,0,27,32,2324,1,HOUSTON ROCKETS,3,greenja05
8643,True,6,22,7,8,0,2023-04-07,2,16.5,AWAY,9,5,3,1,CHARLOTTE HORNETS,WIN,1,-1,26,2329,1,HOUSTON ROCKETS,3,greenja05
8644,True,4,11,4,3,0,2023-04-09,2,12.3,AWAY,5,3,1,0,WASHINGTON WIZARDS,WIN,0,3,14,1629,1,HOUSTON ROCKETS,0,greenja05
8645,True,0,6,0,3,0,2022-10-18,2,9.7,HOME,3,0,2,5,LOS ANGELES LAKERS,WIN,1,-3,8,1406,1,GOLDEN STATE WARRIORS,0,greenja01
8646,True,2,5,0,3,0,2022-10-21,4,3.4,HOME,2,0,1,1,DENVER NUGGETS,LOSS,3,-10,5,1437,1,GOLDEN STATE WARRIORS,2,greenja01
8647,True,0,2,2,1,1,2022-10-23,2,5.5,HOME,1,1,0,2,SACRAMENTO KINGS,WIN,2,-5,3,777,2,GOLDEN STATE WARRIORS,0,greenja01
8648,True,0,2,0,2,0,2022-10-25,3,-1.9,AWAY,0,0,0,0,PHOENIX SUNS,LOSS,1,-10,0,999,1,GOLDEN STATE WARRIORS,2,greenja01
8649,True,2,3,2,1,1,2022-10-27,1,9.5,HOME,2,2,0,4,MIAMI HEAT,WIN,1,4,6,1075,1,GOLDEN STATE WARRIORS,1,greenja01
8650,True,1,2,0,1,0,2022-10-29,4,0.4,AWAY,0,0,0,1,CHARLOTTE HORNETS,LOSS,2,5,0,1013,1,GOLDEN STATE WARRIORS,1,greenja01
8651,True,0,6,0,2,1,2022-10-30,2,4.1,AWAY,3,0,0,0,DETROIT PISTONS,LOSS,3,2,6,952,2,GOLDEN STATE WARRIORS,1,greenja01
8652,True,1,11,1,2,1,2022-11-01,4,8.6,AWAY,4,1,0,5,MIAMI HEAT,LOSS,1,-22,9,1061,1,GOLDEN STATE WARRIORS,1,greenja01
8653,True,0,5,0,1,1,2022-11-03,4,5.0,AWAY,3,0,1,2,ORLANDO MAGIC,LOSS,5,-15,7,980,0,GOLDEN STATE WARRIORS,1,greenja01
8654,True,0,2,0,1,0,2022-11-04,1,-0.5,AWAY,1,0,0,0,NEW ORLEANS PELICANS,LOSS,2,-11,2,568,0,GOLDEN STATE WARRIORS,1,greenja01
8655,True,2,5,2,3,2,2022-11-14,5,8.8,HOME,3,2,1,0,SAN ANTONIO SPURS,WIN,3,18,9,925,0,GOLDEN STATE WARRIORS,1,greenja01
8656,True,0,7,0,2,0,2022-11-16,1,-4.1,AWAY,1,0,0,1,PHOENIX SUNS,LOSS,4,7,2,1021,0,GOLDEN STATE WARRIORS,1,greenja01
8657,True,2,8,3,1,0,2022-11-18,2,9.9,HOME,5,2,0,1,NEW YORK KNICKS,WIN,2,8,12,1011,1,GOLDEN STATE WARRIORS,1,greenja01
8658,True,1,5,0,1,0,2022-11-20,2,5.7,AWAY,4,0,0,1,HOUSTON ROCKETS,WIN,1,-3,8,885,0,GOLDEN STATE WARRIORS,2,greenja01
8659,True,1,6,2,2,1,2022-11-21,6,7.8,AWAY,4,2,0,2,NEW ORLEANS PELICANS,LOSS,3,-21,10,1391,0,GOLDEN STATE WARRIORS,3,greenja01
8660,True,0,5,0,2,0,2022-11-23,3,3.1,HOME,2,0,1,3,LOS ANGELES CLIPPERS,WIN,3,0,5,708,0,GOLDEN STATE WARRIORS,1,greenja01
